 SDTrimSP: VERSION 6.03    17.06.2025
SDTrimSP-Ar-Ti -Panjan-ver3                                                     
           2        1000         100    number species of particle , NH, NR
   100000.00000000000        sum(nproj) == nh*nr
  BACKWARD SPUTTERED ATOMS, COMPONENT(1): Ar   
  DIMENSION:  lin.energy       depth   log_energ
                     100           3           0
ENERGY [eV]  DEPTH [A]
  0.0000E+00   0.50   1.50   2.50
  0.5000E+01    0    0    0    0
  0.1000E+02    0    0    0    0
  0.1500E+02    0    0    0    0
  0.2000E+02    0    0    0    0
  0.2500E+02    0    0    0    0
  0.3000E+02    0    0    0    0
  0.3500E+02    0    0    0    0
  0.4000E+02    0    0    0    0
  0.4500E+02    0    0    0    0
  0.5000E+02    0    0    0    0
  0.5500E+02    0    0    0    0
  0.6000E+02    0    0    0    0
  0.6500E+02    0    0    0    0
  0.7000E+02    0    0    0    0
  0.7500E+02    0    0    0    0
  0.8000E+02    0    0    0    0
  0.8500E+02    0    0    0    0
  0.9000E+02    0    0    0    0
  0.9500E+02    0    0    0    0
  0.1000E+03    0    0    0    0
  0.1050E+03    0    0    0    0
  0.1100E+03    0    0    0    0
  0.1150E+03    0    0    0    0
  0.1200E+03    0    0    0    0
  0.1250E+03    0    0    0    0
  0.1300E+03    0    0    0    0
  0.1350E+03    0    0    0    0
  0.1400E+03    0    0    0    0
  0.1450E+03    0    0    0    0
  0.1500E+03    0    0    0    0
  0.1550E+03    0    0    0    0
  0.1600E+03    0    0    0    0
  0.1650E+03    0    0    0    0
  0.1700E+03    0    0    0    0
  0.1750E+03    0    0    0    0
  0.1800E+03    0    0    0    0
  0.1850E+03    0    0    0    0
  0.1900E+03    0    0    0    0
  0.1950E+03    0    0    0    0
  0.2000E+03    0    0    0    0
  0.2050E+03    0    0    0    0
  0.2100E+03    0    0    0    0
  0.2150E+03    0    0    0    0
  0.2200E+03    0    0    0    0
  0.2250E+03    0    0    0    0
  0.2300E+03    0    0    0    0
  0.2350E+03    0    0    0    0
  0.2400E+03    0    0    0    0
  0.2450E+03    0    0    0    0
  0.2500E+03    0    0    0    0
  0.2550E+03    0    0    0    0
  0.2600E+03    0    0    0    0
  0.2650E+03    0    0    0    0
  0.2700E+03    0    0    0    0
  0.2750E+03    0    0    0    0
  0.2800E+03    0    0    0    0
  0.2850E+03    0    0    0    0
  0.2900E+03    0    0    0    0
  0.2950E+03    0    0    0    0
  0.3000E+03    0    0    0    0
  0.3050E+03    0    0    0    0
  0.3100E+03    0    0    0    0
  0.3150E+03    0    0    0    0
  0.3200E+03    0    0    0    0
  0.3250E+03    0    0    0    0
  0.3300E+03    0    0    0    0
  0.3350E+03    0    0    0    0
  0.3400E+03    0    0    0    0
  0.3450E+03    0    0    0    0
  0.3500E+03    0    0    0    0
  0.3550E+03    0    0    0    0
  0.3600E+03    0    0    0    0
  0.3650E+03    0    0    0    0
  0.3700E+03    0    0    0    0
  0.3750E+03    0    0    0    0
  0.3800E+03    0    0    0    0
  0.3850E+03    0    0    0    0
  0.3900E+03    0    0    0    0
  0.3950E+03    0    0    0    0
  0.4000E+03    0    0    0    0
  0.4050E+03    0    0    0    0
  0.4100E+03    0    0    0    0
  0.4150E+03    0    0    0    0
  0.4200E+03    0    0    0    0
  0.4250E+03    0    0    0    0
  0.4300E+03    0    0    0    0
  0.4350E+03    0    0    0    0
  0.4400E+03    0    0    0    0
  0.4450E+03    0    0    0    0
  0.4500E+03    0    0    0    0
  0.4550E+03    0    0    0    0
  0.4600E+03    0    0    0    0
  0.4650E+03    0    0    0    0
  0.4700E+03    0    0    0    0
  0.4750E+03    0    0    0    0
  0.4800E+03    0    0    0    0
  0.4850E+03    0    0    0    0
  0.4900E+03    0    0    0    0
  0.4950E+03    0    0    0    0
  0.5000E+03    0    0    0    0
  0.0000E+00    0    0    0    0
   100000.00000000000        sum(nproj) == nh*nr
  BACKWARD SPUTTERED ATOMS, COMPONENT(2): Ti   
  DIMENSION:  lin.energy       depth   log_energ
                     100          14           0
ENERGY [eV]  DEPTH [A]
  0.0000E+00  0.5000E+00  0.1500E+01  0.2500E+01  0.3500E+01  0.4500E+01  0.5500E+01  0.6500E+01  0.7500E+01  0.8500E+01  0.9500E+01  0.1050E+02  0.1150E+02  0.1250E+02  0.1350E+02
  0.5000E+01       12843       14759        6536        1672         672         249         116          42          18           5           4           2           0           0       36918
  0.1000E+02        8760        8285        3525        1160         471         204          64          35          20           8           2           0           0           0       22534
  0.1500E+02        4374        3843        1743         624         280         106          59          19           4           3           1           1           0           1       11058
  0.2000E+02        2505        2144         955         367         163          87          33          12           7           1           1           1           0           0        6276
  0.2500E+02        1410        1285         580         254         110          56          30          16           5           6           2           0           0           0        3754
  0.3000E+02         930         798         396         157          91          34          15           6           1           1           0           0           0           0        2429
  0.3500E+02         575         535         242         110          59          22          15           4           1           0           0           0           0           0        1563
  0.4000E+02         380         380         210          91          35          17           6           5           2           0           0           0           0           0        1126
  0.4500E+02         281         243         136          61          33          15           5           2           1           0           0           0           0           0         777
  0.5000E+02         167         165          89          39          25           8           4           2           0           0           1           0           0           0         500
  0.5500E+02         143         146          72          25          16           9           5           1           0           0           0           0           0           0         417
  0.6000E+02          99         103          51          18          16           5           3           1           1           1           0           0           0           0         298
  0.6500E+02          70          59          31          14           8           3           2           0           0           0           0           0           0           0         187
  0.7000E+02          35          50          22          10           7           0           2           0           2           0           0           0           0           0         128
  0.7500E+02          25          28          30          16           4           1           2           1           0           0           0           0           0           0         107
  0.8000E+02          21          27          17           8           3           4           1           0           0           0           0           0           0           0          81
  0.8500E+02          12          13           6           7           4           0           1           1           0           0           0           0           0           0          44
  0.9000E+02          11           8           8           1           3           1           0           0           0           0           1           0           0           0          33
  0.9500E+02           4          10           6           1           2           2           0           0           1           0           0           0           0           0          26
  0.1000E+03           7           3           8           1           2           2           0           0           0           0           0           0           0           0          23
  0.1050E+03           5           4           4           1           2           0           0           0           0           0           0           0           0           0          16
  0.1100E+03           3           2           3           0           0           0           0           0           0           0           0           0           0           0           8
  0.1150E+03           2           2           1           0           0           0           0           0           0           0           0           0           0           0           5
  0.1200E+03           2           2           2           0           0           0           0           0           0           0           0           0           0           0           6
  0.1250E+03           0           0           1           0           1           0           0           0           0           0           0           0           0           0           2
  0.1300E+03           0           0           1           0           0           0           0           0           0           0           0           0           0           0           1
  0.1350E+03           1           1           0           0           1           0           0           0           0           0           0           0           0           0           3
  0.1400E+03           0           0           0           0           0           1           0           0           0           0           0           0           0           0           1
  0.1450E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1500E+03           0           0           0           1           0           0           0           0           0           0           0           0           0           0           1
  0.1550E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1600E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1650E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1700E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1750E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1800E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1850E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1900E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.1950E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2000E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2050E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2100E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2150E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2200E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2250E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2300E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2350E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2400E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2450E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2500E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2550E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2600E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2650E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2700E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2750E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2800E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2850E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2900E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.2950E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3000E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3050E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3100E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3150E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3200E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3250E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3300E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3350E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3400E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3450E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3500E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3550E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3600E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3650E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3700E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
  0.3750E+03           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0
